	word	freq
703	começão	2
704	matação	2
705	agregação	2
706	amigação	2
707	irrigação	2
708	reacção	2
709	compartição	2
710	felicitação	2
711	deputação	2
712	inumação	2
713	articulação	2
714	extracção	2
715	influição	2
716	diluição	2
717	anunciação	2
718	putrefação	2
719	vivissecção	2
720	ampliação	2
721	divinização	2
722	gèração	2
723	exultação	2
724	recapitulação	2
725	aniquilação	2
726	assolação	2
727	projeção	2
728	alocução	2
729	aposição	2
730	expugnação	2
731	frutificação	2
732	notificação	2
733	persecução	2
734	legalização	2
735	infiltração	2
736	transacção	2
737	sagração	2
738	desligação	2
739	explanação	2
740	autoviação	2
741	purgação	2
742	increpação	1
743	seqüestração	1
744	maisreputação	1
745	suspeição	1
746	cansação	1
747	asujeição	1
748	amplificação	1
749	pseudo-regeneração	1
750	nossaadmiração	1
751	uzurpação	1
752	elucidação	1
753	d'arribação	1
754	inebriação	1
755	humanação	1
756	prestação	1
757	curação	1
758	ulceração	1
759	senconfiguração	1
760	castramenção	1
761	intuspecção	1
762	daextinção	1
763	algumademonstração	1
764	decrição	1
765	obervação	1
766	disjunção	1
767	treïção	1
768	espiritualização	1
769	obliteração	1
770	recopilação	1
771	marcação	1
772	perfei-ção	1
773	dezesperação	1
774	relevação	1
775	abstracção	1
776	horripilação	1
777	amputação	1
778	exsicação	1
779	umadesolação	1
780	anexação	1
781	simplificação	1
782	caceteação	1
783	contrafeição	1
784	anotação	1
785	ululação	1
786	enublação	1
787	insenção	1
788	fição	1
789	ajeitação	1
790	acquisição	1
791	afiação	1
792	contratação	1
793	prelibação	1
794	oblação	1
795	porobrigação	1
796	refração	1
797	areputação	1
798	essaimperfeição	1
799	fazmenção	1
800	confutação	1
801	contra-revolução	1
802	imolação	1
803	denudação	1
804	deiadmiração	1
805	d'irrigação	1
806	obtenção	1
807	exprobação	1
808	pelaobrigação	1
809	“emancipação	1
810	fragmentação	1
811	aresolução	1
812	d'emoção	1
813	imortificação	1
814	apropriação	1
815	solenização	1
816	adquirirreputação	1
817	organisação	1
818	afinação	1
819	codificação	1
820	àproporção	1
821	dacontradição	1
822	umaação	1
823	exemplificação	1
824	deixação	1
825	morigeração	1
826	d'imprecação	1
827	utilização	1
828	desarticulação	1
829	naduração	1
830	vetação	1
831	compilação	1
832	quimificação	1
833	dramatização	1
834	flirtação	1
835	vocalisação	1
836	exoneração	1
837	expropriação	1
838	nossaatenção	1
839	pregustação	1
840	detracção	1
841	reengorgitação	1
842	adulteração	1
843	regulamentação	1
844	premiação	1
845	replicação	1
846	desincorporação	1
847	calcinação	1
848	afrontação	1
849	dignação	1
850	arrendação	1
851	isolação	1
852	difinição	1
853	empulhação	1
854	deflagração	1
855	cominação	1
856	autuação	1
857	d'adopção	1
858	torção	1
859	concondição	1
860	algumaporção	1
861	d'exaltação	1
862	focalização	1
863	preiocupação	1
864	imanação	1
865	destruíção	1
866	avassalação	1
867	d'estimação	1
868	sorreição	1
869	assombração	1
870	aleitação	1
871	reiaparição	1
872	dissociação	1
873	federação	1
874	recriação	1
875	deturpação	1
876	desapropriação	1
877	sublimação	1
878	mormação	1
879	destilação	1
880	objetivação	1
881	espiritualisação	1
882	unificação	1
883	superrogação	1
884	delineação	1
885	discripção	1
886	empurração	1
887	reinação	1
888	congratulação	1
889	assenção	1
890	freqüentação	1
891	diferenciação	1
892	transubstanciação	1
893	avegetação	1
894	arepresentação	1
895	opugnação	1
896	pertubação	1
897	inadaptação	1
898	atribulação	1
899	acontinuação	1
900	apariação	1
901	regularização	1
902	propalação	1
903	d'assunção	1
904	adevinhação	1
905	marmorisação	1
906	legitimação	1
907	destampação	1
908	infracção	1
909	amoção	1
910	rebrilhação	1
911	suprestição	1
912	denotação	1
913	acidentação	1
914	pareção	1
915	extroma-unção	1
916	prohibição	1
917	amarração	1
918	servição	1
