	token	pos	lemma	text	year	suffix
5817	contentamento	NOM	contentamento	gandavo1576.txt	1576	mento
5818	descobrimento	NOM	descobrimento	gandavo1576.txt	1576	mento
5819	impedimento	NOM	impedimento	gandavo1576.txt	1576	mento
5820	descobrimento	NOM	descobrimento	gandavo1576.txt	1576	mento
5821	merecimento	NOM	merecimento	gandavo1576.txt	1576	mento
5822	crescimento	NOM	crescimento	gandavo1576.txt	1576	mento
5823	crecimento	NOM	<unknown>	gandavo1576.txt	1576	mento
5824	acrescentamento	NOM	<unknown>	gandavo1576.txt	1576	mento
5825	crescimento	NOM	crescimento	gandavo1576.txt	1576	mento
5826	mantimento	NOM	mantimento	gandavo1576.txt	1576	mento
5827	mantimento	NOM	mantimento	gandavo1576.txt	1576	mento
5828	mantimento	NOM	mantimento	gandavo1576.txt	1576	mento
5830	tocamento	NOM	<unknown>	gandavo1576.txt	1576	mento
5831	crescimento	NOM	crescimento	gandavo1576.txt	1576	mento
5832	impedimento	NOM	impedimento	gandavo1576.txt	1576	mento
5833	mantimento	NOM	mantimento	gandavo1576.txt	1576	mento
5834	conhecimento	NOM	conhecimento	gandavo1576.txt	1576	mento
5835	conhecimento	NOM	conhecimento	gandavo1576.txt	1576	mento
5836	ajuntamento	NOM	ajuntamento	gandavo1576.txt	1576	mento
5837	recebimento	NOM	recebimento	gandavo1576.txt	1576	mento
5839	impedimento	NOM	impedimento	gandavo1576.txt	1576	mento
5840	sentimento	NOM	sentimento	gandavo1576.txt	1576	mento
5841	contentamento	NOM	contentamento	gandavo1576.txt	1576	mento
5842	sentimento	NOM	sentimento	gandavo1576.txt	1576	mento
5843	mantimento	NOM	mantimento	gandavo1576.txt	1576	mento
5844	crescimento	NOM	crescimento	gandavo1576.txt	1576	mento
5845	impedimento	NOM	impedimento	gandavo1576.txt	1576	mento
5846	movimento	NOM	movimento	garcao18th.txt	1778	mento
5847	conhecimento	NOM	conhecimento	garcao18th.txt	1778	mento
5848	reconhecimento	NOM	reconhecimento	garcao18th.txt	1778	mento
5849	reconhecimento	NOM	reconhecimento	garcao18th.txt	1778	mento
5850	padecimento	NOM	padecimento	garcao18th.txt	1778	mento
5852	reconhecimento	NOM	reconhecimento	garcao18th.txt	1778	mento
5853	reconhecimento	NOM	reconhecimento	garcao18th.txt	1778	mento
5854	reconhecimento	NOM	reconhecimento	garcao18th.txt	1778	mento
5855	movimento	NOM	movimento	garcao18th.txt	1778	mento
5856	requerimento	NOM	requerimento	garcao18th.txt	1778	mento
5857	procedimento	NOM	procedimento	garcao18th.txt	1778	mento
5858	movimento	NOM	movimento	garcao18th.txt	1778	mento
5859	aborrecimento	NOM	aborrecimento	garcao18th.txt	1778	mento
5860	adiantamento	NOM	adiantamento	garcao18th.txt	1778	mento
5861	conhecimento	NOM	conhecimento	garcao18th.txt	1778	mento
5862	atrevimento	NOM	atrevimento	garcao18th.txt	1778	mento
5863	salvamento	NOM	salvamento	garcao18th.txt	1778	mento
5864	conhecimento	NOM	conhecimento	garcao18th.txt	1778	mento
5866	estabelecimento	NOM	estabelecimento	garcao18th.txt	1778	mento
5868	estabelecimento	NOM	estabelecimento	garcao18th.txt	1778	mento
5869	esquecimento	NOM	esquecimento	garcao18th.txt	1778	mento
5870	atrevimento	NOM	atrevimento	garcao18th.txt	1778	mento
5871	merecimento	NOM	merecimento	garcao18th.txt	1778	mento
5872	merecimento	NOM	merecimento	garcao18th.txt	1778	mento
5873	luzimento	NOM	luzimento	garcao18th.txt	1778	mento
5875	esquecimento	NOM	esquecimento	garcao18th.txt	1778	mento
5878	estabelecimento	NOM	estabelecimento	garcao18th.txt	1778	mento
5880	agradecimento	NOM	agradecimento	garcao18th.txt	1778	mento
5881	restabelecimento	NOM	restabelecimento	garcao18th.txt	1778	mento
5882	reconhecimento	NOM	reconhecimento	garcao18th.txt	1778	mento
5883	luzimento	NOM	luzimento	garcao18th.txt	1778	mento
5884	atrevimento	NOM	atrevimento	garcao18th.txt	1778	mento
5885	conhecimento	NOM	conhecimento	garcao18th.txt	1778	mento
5886	adiantamento	NOM	adiantamento	garcao18th.txt	1778	mento
5887	estabelecimento	NOM	estabelecimento	garcao18th.txt	1778	mento
5889	procedimento	NOM	procedimento	garcao18th.txt	1778	mento
5890	atrevimento	NOM	atrevimento	garcao18th.txt	1778	mento
5891	merecimento	NOM	merecimento	garcao18th.txt	1778	mento
5892	merecimento	NOM	merecimento	garcao18th.txt	1778	mento
5893	esquecimento	NOM	esquecimento	garcao18th.txt	1778	mento
5894	merecimento	NOM	merecimento	garcao18th.txt	1778	mento
5895	adiantamento	NOM	adiantamento	garcao18th.txt	1778	mento
5896	agradecimento	NOM	agradecimento	garcao18th.txt	1778	mento
5897	reconhecimento	NOM	reconhecimento	garcao18th.txt	1778	mento
5898	estabelecimento	NOM	estabelecimento	garcao18th.txt	1778	mento
5900	polimento	NOM	polimento	garcao18th.txt	1778	mento
5901	adiantamento	NOM	adiantamento	garcao18th.txt	1778	mento
5902	adiantamento	NOM	adiantamento	garcao18th.txt	1778	mento
5904	abatimento	NOM	abatimento	garcao18th.txt	1778	mento
5905	merecimento	NOM	merecimento	garcao18th.txt	1778	mento
5906	adiantamento	NOM	adiantamento	garcao18th.txt	1778	mento
5907	esquecimento	NOM	esquecimento	garcao18th.txt	1778	mento
5908	juramento	NOM	juramento	garcao18th.txt	1778	mento
5909	regimento	NOM	regimento	garcao18th.txt	1778	mento
5910	juramento	NOM	juramento	garcao18th.txt	1778	mento
5911	juramento	NOM	juramento	garcao18th.txt	1778	mento
5912	regimento	NOM	regimento	garcao18th.txt	1778	mento
5913	regimento	NOM	regimento	garcao18th.txt	1778	mento
5914	juramento	NOM	juramento	garcao18th.txt	1778	mento
5915	regimento	NOM	regimento	garcao18th.txt	1778	mento
5916	juramento	NOM	juramento	garcao18th.txt	1778	mento
5918	juramento	NOM	juramento	garcao18th.txt	1778	mento
5919	juramento	NOM	juramento	garcao18th.txt	1778	mento
5920	juramento	NOM	juramento	garcao18th.txt	1778	mento
5921	juramento	NOM	juramento	garcao18th.txt	1778	mento
5922	procedimento	NOM	procedimento	garcao18th.txt	1778	mento
5923	juramento	NOM	juramento	garcao18th.txt	1778	mento
5924	reviramento	NOM	reviramento	garrett1846.txt	1846	mento
5925	esquecimento	NOM	esquecimento	garrett1846.txt	1846	mento
5928	adiantamento	NOM	adiantamento	garrett1846.txt	1846	mento
5929	melhoramento	NOM	melhoramento	garrett1846.txt	1846	mento
5930	estabelecimento	NOM	estabelecimento	garrett1846.txt	1846	mento
5932	impedimento	NOM	impedimento	garrett1846.txt	1846	mento
5934	acanhamento	NOM	acanhamento	garrett1846.txt	1846	mento
5937	desapontamento	NOM	desapontamento	garrett1846.txt	1846	mento
5938	movimento	NOM	movimento	garrett1846.txt	1846	mento
5939	sentimento	NOM	sentimento	garrett1846.txt	1846	mento
5940	comprometimento	NOM	comprometimento	garrett1846.txt	1846	mento
5941	pensamento	NOM	pensamento	garrett1846.txt	1846	mento
5942	estabelecimento	NOM	estabelecimento	garrett1846.txt	1846	mento
5943	crescimento	NOM	crescimento	garrett1846.txt	1846	mento
5944	adormecimento	NOM	adormecimento	garrett1846.txt	1846	mento
5945	pensamento	NOM	pensamento	garrett1846.txt	1846	mento
5946	sentimento	NOM	sentimento	garrett1846.txt	1846	mento
5948	conhecimento	NOM	conhecimento	garrett1846.txt	1846	mento
5949	tratamento	NOM	tratamento	garrett1846.txt	1846	mento
5950	merecimento	NOM	merecimento	garrett1846.txt	1846	mento
5951	conhecimento	NOM	conhecimento	garrett1846.txt	1846	mento
5953	sentimento	NOM	sentimento	garrett1846.txt	1846	mento
5956	movimento	NOM	movimento	garrett1846.txt	1846	mento
5957	movimento	NOM	movimento	garrett1846.txt	1846	mento
5958	movimento	NOM	movimento	garrett1846.txt	1846	mento
5959	movimento	NOM	movimento	garrett1846.txt	1846	mento
5960	movimento	NOM	movimento	garrett1846.txt	1846	mento
5961	contentamento	NOM	contentamento	garrett1846.txt	1846	mento
5962	movimento	NOM	movimento	garrett1846.txt	1846	mento
5963	pensamento	NOM	pensamento	garrett1846.txt	1846	mento
5964	divertimento	NOM	divertimento	garrett1846.txt	1846	mento
5965	pensamento	NOM	pensamento	garrett1846.txt	1846	mento
5966	pensamento	NOM	pensamento	garrett1846.txt	1846	mento
5968	sentimento	NOM	sentimento	garrett1846.txt	1846	mento
5969	conhecimento	NOM	conhecimento	garrett1846.txt	1846	mento
5971	sentimento	NOM	sentimento	garrett1846.txt	1846	mento
5973	agradecimento	NOM	agradecimento	garrett1846.txt	1846	mento
5975	pressentimento	NOM	pressentimento	garrett1846.txt	1846	mento
5976	seguimento	NOM	seguimento	garrett1846.txt	1846	mento
5979	pensamento	NOM	pensamento	garrett1846.txt	1846	mento
5980	movimento	NOM	movimento	garrett1846.txt	1846	mento
5982	pensamento	NOM	pensamento	garrett1846.txt	1846	mento
5983	consentimento	NOM	consentimento	garrett1846.txt	1846	mento
5985	descoroçoamento	NOM	<unknown>	garrett1846.txt	1846	mento
5986	sentimento	NOM	sentimento	garrett1846.txt	1846	mento
5987	reviramento	NOM	reviramento	garrett1846.txt	1846	mento
5989	pensamento	NOM	pensamento	garrett1846.txt	1846	mento
5990	pensamento	NOM	pensamento	garrett1846.txt	1846	mento
5991	pensamento	NOM	pensamento	garrett1846.txt	1846	mento
5993	pensamento	NOM	pensamento	garrett1846.txt	1846	mento
5994	pensamento	NOM	pensamento	garrett1846.txt	1846	mento
5995	esclarecimento	NOM	esclarecimento	garrett1846.txt	1846	mento
5996	sentimento	NOM	sentimento	garrett1846.txt	1846	mento
5999	sentimento	NOM	sentimento	garrett1846.txt	1846	mento
6000	pensamento	NOM	pensamento	garrett1846.txt	1846	mento
6001	pensamento	NOM	pensamento	garrett1846.txt	1846	mento
6006	aproveitamento	NOM	aproveitamento	garrett1846.txt	1846	mento
6009	pensamento	NOM	pensamento	garrett1846.txt	1846	mento
6010	pensamento	NOM	pensamento	garrett1846.txt	1846	mento
6011	pensamento	NOM	pensamento	garrett1846.txt	1846	mento
6012	movimento	NOM	movimento	garrett1846.txt	1846	mento
6013	sentimento	NOM	sentimento	garrett1846.txt	1846	mento
6014	sentimento	NOM	sentimento	garrett1846.txt	1846	mento
6015	aditamento	NOM	aditamento	garrett1846.txt	1846	mento
6016	pensamento	NOM	pensamento	garrett1846.txt	1846	mento
6017	pensamento	NOM	pensamento	garrett1846.txt	1846	mento
6018	movimento	NOM	movimento	garrett1846.txt	1846	mento
6019	pensamento	NOM	pensamento	garrett1846.txt	1846	mento
6020	acabamento	NOM	acabamento	garrett1846.txt	1846	mento
6021	sentimento	NOM	sentimento	garrett1846.txt	1846	mento
6022	estremecimento	NOM	estremecimento	garrett1846.txt	1846	mento
6023	quebrantamento	NOM	quebrantamento	garrett1846.txt	1846	mento
6024	pensamento	NOM	pensamento	garrett1846.txt	1846	mento
6026	arrebatamento	NOM	arrebatamento	garrett1846.txt	1846	mento
6029	sentimento	NOM	sentimento	garrett1846.txt	1846	mento
6030	sentimento	NOM	sentimento	garrett1846.txt	1846	mento
6031	pensamento	NOM	pensamento	garrett1846.txt	1846	mento
6035	rifacimento	NOM	<unknown>	garrett1846.txt	1846	mento
6037	melhoramento	NOM	melhoramento	garrett1846.txt	1846	mento
6038	desapontamento	NOM	desapontamento	garrett1846.txt	1846	mento
6039	abrimento	NOM	abrimento	garrett1846.txt	1846	mento
6042	estabelecimento	NOM	estabelecimento	garrett1846.txt	1846	mento
6043	arrependimento	NOM	arrependimento	garrett1846.txt	1846	mento
6044	desapontamento	NOM	desapontamento	garrett1846.txt	1846	mento
6045	rifacimento	NOM	<unknown>	garrett1846.txt	1846	mento
6047	pensamento	NOM	pensamento	garrett1846.txt	1846	mento
6048	moimento	NOM	<unknown>	garrett1846.txt	1846	mento
6049	movimento	NOM	movimento	garrett1846.txt	1846	mento
6050	recolhimento	NOM	recolhimento	garrett1846.txt	1846	mento
6051	sentimento	NOM	sentimento	garrett1846.txt	1846	mento
6052	comprometimento	NOM	comprometimento	garrett1846.txt	1846	mento
6054	sentimento	NOM	sentimento	garrett1846.txt	1846	mento
6055	pensamento	NOM	pensamento	garrett1846.txt	1846	mento
6056	pressentimento	NOM	pressentimento	garrett1846.txt	1846	mento
6059	pensamento	NOM	pensamento	garrett1846.txt	1846	mento
6061	isolamento	NOM	isolamento	garrett1846.txt	1846	mento
6062	sentimento	NOM	sentimento	garrett1846.txt	1846	mento
6065	recolhimento	NOM	recolhimento	garrett1846.txt	1846	mento
6067	movimento	NOM	movimento	guerreiro16th.txt	1590	mento
6069	requerimento	NOM	requerimento	guerreiro16th.txt	1590	mento
6071	entendimento	NOM	entendimento	guerreiro16th.txt	1590	mento
6072	contentamento	NOM	contentamento	guerreiro16th.txt	1590	mento
6073	acompanhamento	NOM	acompanhamento	guerreiro16th.txt	1590	mento
6077	sentimento	NOM	sentimento	guerreiro16th.txt	1590	mento
6079	recebimento	NOM	recebimento	guerreiro16th.txt	1590	mento
6086	contentamento	NOM	contentamento	guerreiro16th.txt	1590	mento
6091	agradecimento	NOM	agradecimento	guerreiro16th.txt	1590	mento
6092	contentamento	NOM	contentamento	guerreiro16th.txt	1590	mento
6093	contentamento	NOM	contentamento	guerreiro16th.txt	1590	mento
6094	contentamento	NOM	contentamento	guerreiro16th.txt	1590	mento
6096	agradecimento	NOM	agradecimento	guerreiro16th.txt	1590	mento
6097	contentamento	NOM	contentamento	guerreiro16th.txt	1590	mento
6098	contentamento	NOM	contentamento	guerreiro16th.txt	1590	mento
6099	merecimento	NOM	merecimento	holanda1548.txt	1548	mento
6100	merecimento	NOM	merecimento	holanda1548.txt	1548	mento
6101	impedimento	NOM	<unknown>	holanda1548.txt	1548	mento
6102	conhecimento	NOM	conhecimento	holanda1548.txt	1548	mento
6103	ornamento	NOM	ornamento	holanda1548.txt	1548	mento
6104	entendimento	NOM	entendimento	holanda1548.txt	1548	mento
6105	crecimento	NOM	<unknown>	holanda1548.txt	1548	mento
6106	strumento	NOM	<unknown>	holanda1548.txt	1548	mento
6107	pensamento	NOM	pensamento	holanda1548.txt	1548	mento
6108	ornamento	NOM	ornamento	holanda1548.txt	1548	mento
6109	mantimento	NOM	mantimento	holanda1548.txt	1548	mento
6110	entendimento	NOM	entendimento	holanda1548.txt	1548	mento
6111	fingimento	NOM	fingimento	holanda1548.txt	1548	mento
6112	ornamento	NOM	ornamento	holanda1548.txt	1548	mento
6113	ornamento	NOM	ornamento	holanda1548.txt	1548	mento
6114	ornamento	NOM	ornamento	holanda1548.txt	1548	mento
6119	pensamento	NOM	pensamento	holanda1548.txt	1548	mento
6121	merecimento	NOM	merecimento	holanda1548.txt	1548	mento
6122	tratamento	NOM	tratamento	holanda1548.txt	1548	mento
6123	crecimento	NOM	<unknown>	holanda1548.txt	1548	mento
6124	conhecimento	NOM	conhecimento	holanda1548.txt	1548	mento
6125	conhecimento	NOM	conhecimento	holanda1548.txt	1548	mento
6126	conhecimento	NOM	conhecimento	holanda1548.txt	1548	mento
6127	entendimento	NOM	entendimento	holanda1548.txt	1548	mento
6128	fingimento	NOM	fingimento	holanda1548.txt	1548	mento
6130	conhecimento	NOM	conhecimento	holanda1548.txt	1548	mento
6131	pensamento	NOM	pensamento	holanda1548.txt	1548	mento
6132	vencimento	NOM	vencimento	holanda1548.txt	1548	mento
6133	entendimento	NOM	entendimento	holanda1548.txt	1548	mento
6134	entendimento	NOM	entendimento	holanda1548.txt	1548	mento
6135	entendimento	NOM	entendimento	holanda1548.txt	1548	mento
6136	entendimento	NOM	entendimento	holanda1548.txt	1548	mento
6137	entendimento	NOM	entendimento	holanda1548.txt	1548	mento
6138	ligamento	NOM	ligamento	holanda1548.txt	1548	mento
6139	strumento	NOM	<unknown>	holanda1548.txt	1548	mento
6140	sentimento	NOM	sentimento	holanda1548.txt	1548	mento
6141	movimento	NOM	movimento	holanda1548.txt	1548	mento
6142	ornamento	NOM	ornamento	holanda1548.txt	1548	mento
6143	ornamento	NOM	ornamento	holanda1548.txt	1548	mento
6144	conhecimento	NOM	conhecimento	holanda1548.txt	1548	mento
6145	conhecimento	NOM	conhecimento	holanda1548.txt	1548	mento
6146	mandamento	NOM	mandamento	holanda1548.txt	1548	mento
6147	entendimento	NOM	entendimento	holanda1548.txt	1548	mento
6148	incitamento	NOM	<unknown>	holanda1548.txt	1548	mento
6149	conhecimento	NOM	conhecimento	holanda1548.txt	1548	mento
6150	conhecimento	NOM	conhecimento	holanda1548.txt	1548	mento
6151	ornamento	NOM	ornamento	holanda1548.txt	1548	mento
6152	embasamento	NOM	embasamento	holanda1548.txt	1548	mento
6153	desenfadamento	NOM	desenfadamento	holanda1548.txt	1548	mento
6154	embasamento	NOM	embasamento	holanda1548.txt	1548	mento
6156	entendimento	NOM	entendimento	holanda1548.txt	1548	mento
6158	entendimento	NOM	entendimento	holanda1548.txt	1548	mento
6159	merecimento	NOM	merecimento	holanda1548.txt	1548	mento
6160	pensamento	NOM	pensamento	holanda1548.txt	1548	mento
6161	contentamento	NOM	contentamento	holanda1548.txt	1548	mento
6162	conhecimento	NOM	conhecimento	holanda1548.txt	1548	mento
6163	contentamento	NOM	contentamento	holanda1548.txt	1548	mento
6164	fingimento	NOM	fingimento	holanda1548.txt	1548	mento
6165	conhecimento	NOM	conhecimento	holanda1548.txt	1548	mento
6166	conhecimento	NOM	conhecimento	holanda1548.txt	1548	mento
6167	conhecimento	NOM	conhecimento	holanda1548.txt	1548	mento
6168	conhecimento	NOM	conhecimento	holanda1548.txt	1548	mento
6169	ornamento	NOM	ornamento	holanda1548.txt	1548	mento
6171	merecimento	NOM	merecimento	holanda1548.txt	1548	mento
6172	movimento	NOM	movimento	holanda1548.txt	1548	mento
6173	movimento	NOM	movimento	holanda1548.txt	1548	mento
6175	ornamento	NOM	ornamento	holanda1548.txt	1548	mento
6176	contentamento	NOM	contentamento	holanda1548.txt	1548	mento
6177	ornamento	NOM	ornamento	holanda1548.txt	1548	mento
6178	mantimento	NOM	mantimento	holanda1548.txt	1548	mento
6179	merecimento	NOM	merecimento	holanda1548.txt	1548	mento
6180	descontentamento	NOM	descontentamento	holanda1548.txt	1548	mento
6181	relaxamento	NOM	relaxamento	holanda1548.txt	1548	mento
6182	ornamento	NOM	ornamento	holanda1548.txt	1548	mento
6183	entendimento	NOM	entendimento	holanda1548.txt	1548	mento
6184	entendimento	NOM	entendimento	holanda1548.txt	1548	mento
6186	merecimento	NOM	merecimento	holanda1548.txt	1548	mento
6187	merecimento	NOM	merecimento	holanda1548.txt	1548	mento
6188	merecimento	NOM	merecimento	lobo1619.txt	1619	mento
6190	contentamento	NOM	contentamento	lobo1619.txt	1619	mento
6192	entendimento	NOM	entendimento	lobo1619.txt	1619	mento
6193	conhecimento	NOM	conhecimento	lobo1619.txt	1619	mento
6195	entendimento	NOM	entendimento	lobo1619.txt	1619	mento
6196	sentimento	NOM	sentimento	lobo1619.txt	1619	mento
6197	regimento	NOM	regimento	lobo1619.txt	1619	mento
6198	entendimento	NOM	entendimento	lobo1619.txt	1619	mento
6199	entendimento	NOM	entendimento	lobo1619.txt	1619	mento
6200	entendimento	NOM	entendimento	lobo1619.txt	1619	mento
6201	pensamento	NOM	pensamento	lobo1619.txt	1619	mento
6203	entendimento	NOM	entendimento	lobo1619.txt	1619	mento
6204	nutrimento	NOM	nutrimento	lobo1619.txt	1619	mento
6205	sentimento	NOM	sentimento	lobo1619.txt	1619	mento
6206	atrevimento	NOM	atrevimento	lobo1619.txt	1619	mento
6207	sentimento	NOM	sentimento	lobo1619.txt	1619	mento
6210	acompanhamento	NOM	acompanhamento	lobo1619.txt	1619	mento
6211	pensamento	NOM	pensamento	lobo1619.txt	1619	mento
6212	entendimento	NOM	entendimento	lobo1619.txt	1619	mento
6213	pensamento	NOM	pensamento	lobo1619.txt	1619	mento
6214	pensamento	NOM	pensamento	lobo1619.txt	1619	mento
6215	vencimento	NOM	vencimento	lobo1619.txt	1619	mento
6216	aparecimento	NOM	aparecimento	lobo1619.txt	1619	mento
6217	pensamento	NOM	pensamento	lobo1619.txt	1619	mento
6218	aborrecimento	NOM	aborrecimento	lobo1619.txt	1619	mento
6219	consentimento	NOM	consentimento	lobo1619.txt	1619	mento
6220	entendimento	NOM	entendimento	lobo1619.txt	1619	mento
6221	entendimento	NOM	entendimento	lobo1619.txt	1619	mento
6222	agradecimento	NOM	agradecimento	lobo1619.txt	1619	mento
6223	entendimento	NOM	entendimento	lobo1619.txt	1619	mento
6224	ornamento	NOM	ornamento	lobo1619.txt	1619	mento
6225	ornamento	NOM	ornamento	lobo1619.txt	1619	mento
6226	sofrimento	NOM	sofrimento	lobo1619.txt	1619	mento
6227	contentamento	NOM	contentamento	lobo1619.txt	1619	mento
6228	entendimento	NOM	entendimento	lobo1619.txt	1619	mento
6229	salvamento	NOM	salvamento	lobo1619.txt	1619	mento
6230	atrevimento	NOM	atrevimento	lobo1619.txt	1619	mento
6232	agradecimento	NOM	agradecimento	lobo1619.txt	1619	mento
6233	sentimento	NOM	sentimento	lobo1619.txt	1619	mento
6234	ornamento	NOM	ornamento	lobo1619.txt	1619	mento
6235	oferecimento	NOM	oferecimento	lobo1619.txt	1619	mento
6236	entendimento	NOM	entendimento	lobo1619.txt	1619	mento
6237	agradecimento	NOM	agradecimento	lobo1619.txt	1619	mento
6238	entendimento	NOM	entendimento	lobo1619.txt	1619	mento
6239	pensamento	NOM	pensamento	lobo1619.txt	1619	mento
6240	pensamento	NOM	pensamento	lobo1619.txt	1619	mento
6241	pensamento	NOM	pensamento	lobo1619.txt	1619	mento
6243	entendimento	NOM	entendimento	lobo1619.txt	1619	mento
6244	entendimento	NOM	entendimento	lobo1619.txt	1619	mento
6245	ornamento	NOM	ornamento	lobo1619.txt	1619	mento
6246	entendimento	NOM	entendimento	lobo1619.txt	1619	mento
6247	entendimento	NOM	entendimento	lobo1619.txt	1619	mento
6248	entendimento	NOM	entendimento	lobo1619.txt	1619	mento
6249	acometimento	NOM	acometimento	lobo1619.txt	1619	mento
6250	entendimento	NOM	entendimento	lobo1619.txt	1619	mento
6251	entendimento	NOM	entendimento	lobo1619.txt	1619	mento
6252	sofrimento	NOM	sofrimento	lobo1619.txt	1619	mento
6253	entendimento	NOM	entendimento	lobo1619.txt	1619	mento
6254	conhecimento	NOM	conhecimento	lobo1619.txt	1619	mento
6255	entendimento	NOM	entendimento	lobo1619.txt	1619	mento
6256	sentimento	NOM	sentimento	lobo1619.txt	1619	mento
6257	entendimento	NOM	entendimento	lobo1619.txt	1619	mento
6258	entendimento	NOM	entendimento	lobo1619.txt	1619	mento
6259	entendimento	NOM	entendimento	lobo1619.txt	1619	mento
6260	movimento	NOM	movimento	lobo1619.txt	1619	mento
6261	pensamento	NOM	pensamento	lobo1619.txt	1619	mento
6262	entendimento	NOM	entendimento	lobo1619.txt	1619	mento
6263	pensamento	NOM	pensamento	lobo1619.txt	1619	mento
6264	entendimento	NOM	entendimento	lobo1619.txt	1619	mento
6265	encarecimento	NOM	encarecimento	lobo1619.txt	1619	mento
6266	pensamento	NOM	pensamento	lobo1619.txt	1619	mento
6267	impedimento	NOM	impedimento	lobo1619.txt	1619	mento
6269	esquecimento	NOM	esquecimento	lobo1619.txt	1619	mento
6270	entendimento	NOM	entendimento	lobo1619.txt	1619	mento
6271	entendimento	NOM	entendimento	lobo1619.txt	1619	mento
6272	entendimento	NOM	entendimento	lobo1619.txt	1619	mento
6273	entendimento	NOM	entendimento	lobo1619.txt	1619	mento
6274	entendimento	NOM	entendimento	lobo1619.txt	1619	mento
6275	pensamento	NOM	pensamento	lobo1619.txt	1619	mento
6276	encarecimento	NOM	encarecimento	lobo1619.txt	1619	mento
6277	entendimento	NOM	entendimento	lobo1619.txt	1619	mento
6278	pensamento	NOM	pensamento	lobo1619.txt	1619	mento
6279	fingimento	NOM	fingimento	lobo1619.txt	1619	mento
6280	entendimento	NOM	entendimento	lobo1619.txt	1619	mento
6281	seguimento	NOM	seguimento	lobo1619.txt	1619	mento
6282	encarecimento	NOM	encarecimento	lobo1619.txt	1619	mento
6283	merecimento	NOM	merecimento	lobo1619.txt	1619	mento
6284	oferecimento	NOM	oferecimento	lobo1619.txt	1619	mento
6285	sofrimento	NOM	sofrimento	lobo1619.txt	1619	mento
6286	pensamento	NOM	pensamento	lobo1619.txt	1619	mento
6287	nacimento	NOM	<unknown>	lobo1619.txt	1619	mento
6288	contentamento	NOM	contentamento	lobo1619.txt	1619	mento
6289	sofrimento	NOM	sofrimento	lobo1619.txt	1619	mento
6290	merecimento	NOM	merecimento	lobo1619.txt	1619	mento
6291	entendimento	NOM	entendimento	lobo1619.txt	1619	mento
6295	entendimento	NOM	entendimento	lobo1619.txt	1619	mento
6296	nacimento	NOM	<unknown>	lobo1619.txt	1619	mento
6297	entendimento	NOM	entendimento	lobo1619.txt	1619	mento
6298	conhecimento	NOM	conhecimento	lobo1619.txt	1619	mento
6300	mantimento	NOM	mantimento	lobo1619.txt	1619	mento
6301	tratamento	NOM	tratamento	lobo1619.txt	1619	mento
6302	entendimento	NOM	entendimento	lobo1619.txt	1619	mento
6303	mantimento	NOM	mantimento	lobo1619.txt	1619	mento
6304	mantimento	NOM	mantimento	lobo1619.txt	1619	mento
6305	sentimento	NOM	sentimento	lobo1619.txt	1619	mento
6307	nacimento	NOM	<unknown>	lobo1619.txt	1619	mento
6308	mantimento	NOM	mantimento	lobo1619.txt	1619	mento
6309	atrevimento	NOM	atrevimento	lobo1619.txt	1619	mento
6310	nacimento	NOM	<unknown>	lobo1619.txt	1619	mento
6311	merecimento	NOM	merecimento	lobo1619.txt	1619	mento
6312	requerimento	NOM	requerimento	lobo1619.txt	1619	mento
6313	pensamento	NOM	pensamento	lobo1619.txt	1619	mento
6315	movimento	NOM	movimento	lobo1619.txt	1619	mento
6317	movimento	NOM	movimento	lobo1619.txt	1619	mento
6318	movimento	NOM	movimento	lobo1619.txt	1619	mento
6320	entendimento	NOM	entendimento	lobo1619.txt	1619	mento
6321	entendimento	NOM	entendimento	lobo1619.txt	1619	mento
6322	entendimento	NOM	entendimento	lobo1619.txt	1619	mento
6324	ornamento	NOM	ornamento	lobo1619.txt	1619	mento
6325	ornamento	NOM	ornamento	lobo1619.txt	1619	mento
6326	pensamento	NOM	pensamento	lobo1619.txt	1619	mento
6329	entendimento	NOM	entendimento	lobo1619.txt	1619	mento
6330	ornamento	NOM	ornamento	lobo1619.txt	1619	mento
6332	entendimento	NOM	entendimento	lobo1619.txt	1619	mento
6333	movimento	NOM	movimento	lobo1619.txt	1619	mento
6334	mantimento	NOM	mantimento	lobo1619.txt	1619	mento
6335	contentamento	NOM	contentamento	lobo1619.txt	1619	mento
6336	conhecimento	NOM	conhecimento	lobo1619.txt	1619	mento
6337	entendimento	NOM	entendimento	lobo1619.txt	1619	mento
6338	encarecimento	NOM	encarecimento	lobo1619.txt	1619	mento
6339	recolhimento	NOM	recolhimento	lobo1619.txt	1619	mento
6340	pensamento	NOM	pensamento	lobo1619.txt	1619	mento
6342	sentimento	NOM	sentimento	lobo1619.txt	1619	mento
6343	ajuntamento	NOM	ajuntamento	lobo1619.txt	1619	mento
6344	pensamento	NOM	pensamento	lobo1619.txt	1619	mento
6347	contentamento	NOM	contentamento	lobo1619.txt	1619	mento
6348	contentamento	NOM	contentamento	lobo1619.txt	1619	mento
6349	ornamento	NOM	ornamento	lobo1619.txt	1619	mento
6350	atrevimento	NOM	atrevimento	lobo1619.txt	1619	mento
6351	entendimento	NOM	entendimento	lobo1619.txt	1619	mento
6352	contentamento	NOM	contentamento	lobo1619.txt	1619	mento
6353	divertimento	NOM	divertimento	macedo1811.txt	1811	mento
6354	conhecimento	NOM	conhecimento	macedo1811.txt	1811	mento
